,PAGE_URL_COMPLETE,name,color,imageUrl,Trending,Site,Category
438,www.myntra.com/Dresses/Inddus/Inddus-Maroon-Georgette-Embroidered-Tiered--Flared-Maxi-Dress/11389948/buy,Inddus Maroon Georgette Embroidered Tiered & Flared Maxi Dress,Maroon,http://assets.myntassets.com/assets/images/11389948/2020/2/3/2038b05e-c246-4a27-98e0-79a478e5dade1580713990849-Inddus-Women-Dresses-5661580713988778-1.jpg,False,MYNTRA,popular
439,www.myntra.com/Dresses/Athena/Athena-Women-Navy-Blue-Self-Design-Sheath-Dress/8833905/buy,Athena Women Navy Blue Self Design Sheath Dress,Navy Blue,http://assets.myntassets.com/assets/images/8833905/2019/3/11/36febbfa-fa6b-4f0b-b74c-3ad8c00c2ff31552295525484-Athena-Women-Navy-Blue-Self-Design-Sheath-Dress-368155229552-1.jpg,False,MYNTRA,popular
440,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Off-White--Green-Printed-Maxi-Dress/8643281/buy,SASSAFRAS Women Off-White & Green Printed Maxi Dress,Off White,http://assets.myntassets.com/assets/images/8643281/2019/2/1/563a4cec-e24f-42bd-ae3f-8ad877b40c051549024712622-SASSAFRAS-Women-Off-White-Printed-Maxi-Dress-750154902471183-1.jpg,False,MYNTRA,popular
441,www.myntra.com/Dresses/HM/HM-Women-Black-Denim-Dungaree-Dress/11358690/buy,H&M Women Black Denim Dungaree Dress,Black,http://assets.myntassets.com/assets/images/productimage/2020/1/21/7bd2da53-8aa6-45e8-bdc5-4bd9b295ab191579556049278-1.jpg,False,MYNTRA,popular
442,www.myntra.com/Dresses/Veni-Vidi-Vici/Veni-Vidi-Vici-Women-Maroon-Solid-Bardot-Fit-and-Flare-Dress/5151623/buy,Veni Vidi Vici Women Maroon Solid Bardot Fit and Flare Dress,Maroon,http://assets.myntassets.com/assets/images/5151623/2018/7/13/cef73393-b831-4627-b914-16042ac2d2d31531472955713-Veni-Vidi-Vici-Women-Maroon-Solid-Fit-and-Flare-Dress-3911531472955589-1.jpg,False,MYNTRA,popular
443,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Rust-Brown--Navy-Blue-Striped-Shift-Dress/10308553/buy,SASSAFRAS Women Rust Brown & Navy Blue Striped Shift Dress,Rust,http://assets.myntassets.com/assets/images/10308553/2019/7/29/278791b6-8316-4f2b-97c5-c53423326fdc1564379506331-SASSAFRAS-Women-Rust--Navy-Blue-A-Line-Dress-283156437950468-1.jpg,False,MYNTRA,popular
444,www.myntra.com/Dresses/Inddus/Inddus-Women-Maroon-Solid-Maxi-Dress/10255037/buy,Inddus Women Maroon Solid Maxi Dress,Maroon,http://assets.myntassets.com/assets/images/10255037/2019/8/7/dfb29de5-692c-43a1-9889-a94316d6418d1565180098175-Inddus-Women-Maroon-Maxi-Dress-281565180097006-1.jpg,False,MYNTRA,popular
445,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-White--Pink-Printed-Maxi-Dress/8488149/buy,SASSAFRAS Women White & Pink Printed Maxi Dress,White,http://assets.myntassets.com/assets/images/8488149/2019/1/21/9f5db9e2-7d0b-47ab-a498-29075f0ac14d1548058139305-SASSAFRAS-Women-White-Printed-Maxi-Dress-8391548058137818-1.jpg,False,MYNTRA,popular
446,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Women-Navy-Printed-Sheath-Dress/2283944/buy,Tokyo Talkies Women Navy Printed Sheath Dress,Navy Blue,http://assets.myntassets.com/assets/images/2283944/2018/4/16/11523880680334-Tokyo-Talkies-Women-Navy-Blue-Printed-Sheath-Dress-9671523880680007-1.jpg,False,MYNTRA,popular
447,www.myntra.com/Dresses/Athena/Athena-Women-Black-Embroidered-Wrap-Dress/10050195/buy,Athena Women Black Embroidered Wrap Dress,Black,http://assets.myntassets.com/assets/images/productimage/2019/6/17/28f977fc-21ce-4d83-99cb-f111e2f2e6b91560766150549-1.jpg,False,MYNTRA,popular
